"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"01234","MARIGNIEU","01300","MARIGNIEU",,"45.80231785,5.71797065","45.80231785","5.71797065"
"01235","MARLIEUX","01240","MARLIEUX",,"46.054172050000005,5.075605400000001","46.054172050000005","5.075605400000001"
"01236","MARSONNAS","01340","MARSONNAS",,"46.3400853,5.060757349999999","46.3400853","5.060757349999999"
"01237","MARTIGNAT","01100","MARTIGNAT",,"46.2030464,5.60995005","46.2030464","5.60995005"
"01238","MASSIEUX","01600","MASSIEUX",,"45.910120449999994,4.82788155","45.910120449999994","4.82788155"
"01239","MASSIGNIEU DE RIVES","01300","MASSIGNIEU DE RIVES",,"45.756373749999995,5.75660985","45.756373749999995","5.75660985"
"01240","MATAFELON GRANGES","01580","MATAFELON GRANGES",,"46.2504985,5.5271818","46.2504985","5.5271818"
"01240","MATAFELON GRANGES","01580","MATAFELON GRANGES","GRANGES","46.2504985,5.5271818","46.2504985","5.5271818"
"01241","MEILLONNAS","01370","MEILLONNAS",,"46.245149350000005,5.334677299999999","46.245149350000005","5.334677299999999"
"01242","MERIGNAT","01450","MERIGNAT",,"46.06503695,5.44252025","46.06503695","5.44252025"
"01243","MESSIMY SUR SAONE","01480","MESSIMY SUR SAONE",,"46.047968499999996,4.7609058","46.047968499999996","4.7609058"
"01244","MEXIMIEUX","01800","MEXIMIEUX",,"45.904712149999995,5.21159125","45.904712149999995","5.21159125"
"01245","BOHAS MEYRIAT RIGNAT","01250","BOHAS MEYRIAT RIGNAT",,"46.14218835,5.3750135","46.14218835","5.3750135"
"01245","BOHAS MEYRIAT RIGNAT","01250","BOHAS MEYRIAT RIGNAT","BOHAS","46.14218835,5.3750135","46.14218835","5.3750135"
"01245","BOHAS MEYRIAT RIGNAT","01250","BOHAS MEYRIAT RIGNAT","RIGNAT","46.14218835,5.3750135","46.14218835","5.3750135"
"01246","MEZERIAT","01660","MEZERIAT",,"46.24239575,5.0481060499999995","46.24239575","5.0481060499999995"
"01247","MIJOUX","01170","MIJOUX",,"46.3593321,6.010599600000001","46.3593321","6.010599600000001"
"01247","MIJOUX","01410","MIJOUX",,"46.3593321,6.010599600000001","46.3593321","6.010599600000001"
"01248","MIONNAY","01390","MIONNAY",,"45.89588185,4.9274322","45.89588185","4.9274322"
"01249","MIRIBEL","01700","MIRIBEL",,"45.8444012,4.94102225","45.8444012","4.94102225"
"01249","MIRIBEL","01700","MIRIBEL","LE MAS RILLIER","45.8444012,4.94102225","45.8444012","4.94102225"
"01249","MIRIBEL","01700","MIRIBEL","LES ECHETS","45.8444012,4.94102225","45.8444012","4.94102225"
"01250","MISERIEUX","01600","MISERIEUX",,"45.974571850000004,4.813780749999999","45.974571850000004","4.813780749999999"
"01252","MOGNENEINS","01140","MOGNENEINS",,"46.14540475,4.82032255","46.14540475","4.82032255"
"01254","MONTAGNAT","01250","MONTAGNAT",,"46.1720208,5.27762815","46.1720208","5.27762815"
"01255","MONTAGNIEU","01470","MONTAGNIEU",,"45.8020141,5.4598176","45.8020141","5.4598176"
"01257","MONTANGES","01200","MONTANGES",,"46.17104755,5.790304","46.17104755","5.790304"
"01258","MONTCEAUX","01090","MONTCEAUX",,"46.09779645,4.8040673","46.09779645","4.8040673"
"01259","MONTCET","01310","MONTCET",,"46.21985585,5.11229265","46.21985585","5.11229265"
"01260","LE MONTELLIER","01800","LE MONTELLIER",,"45.9283964,5.06987395","45.9283964","5.06987395"
"01261","MONTHIEUX","01390","MONTHIEUX",,"45.9631063,4.94804705","45.9631063","4.94804705"
"01262","MONTLUEL","01120","MONTLUEL",,"45.88676435,5.0184846","45.88676435","5.0184846"
"01262","MONTLUEL","01120","MONTLUEL","CORDIEUX","45.88676435,5.0184846","45.88676435","5.0184846"
"01262","MONTLUEL","01120","MONTLUEL","JAILLEUX","45.88676435,5.0184846","45.88676435","5.0184846"
"01263","MONTMERLE SUR SAONE","01090","MONTMERLE SUR SAONE",,"46.084335949999996,4.7589837500000005","46.084335949999996","4.7589837500000005"
"01264","MONTRACOL","01310","MONTRACOL",,"46.182032750000005,5.1234494","46.182032750000005","5.1234494"
"01265","MONTREAL LA CLUSE","01460","MONTREAL LA CLUSE",,"46.180957199999995,5.5976441","46.180957199999995","5.5976441"
"01266","MONTREVEL EN BRESSE","01340","MONTREVEL EN BRESSE",,"46.326161,5.11217745","46.326161","5.11217745"
"01267","NURIEUX VOLOGNAT","01460","NURIEUX VOLOGNAT",,"46.1855212,5.5154539","46.1855212","5.5154539"
"01267","NURIEUX VOLOGNAT","01460","NURIEUX VOLOGNAT","VOLOGNAT","46.1855212,5.5154539","46.1855212","5.5154539"
"01268","MURS ET GELIGNIEUX","01300","MURS ET GELIGNIEUX",,"45.64044385,5.6585202500000005","45.64044385","5.6585202500000005"
"01269","NANTUA","01130","NANTUA",,"46.1485861,5.6079372","46.1485861","5.6079372"
"01269","NANTUA","01460","NANTUA",,"46.1485861,5.6079372","46.1485861","5.6079372"
"01272","NEUVILLE LES DAMES","01400","NEUVILLE LES DAMES",,"46.159897,5.010331450000001","46.159897","5.010331450000001"
"01273","NEUVILLE SUR AIN","01160","NEUVILLE SUR AIN",,"46.0909062,5.37016375","46.0909062","5.37016375"
"01274","LES NEYROLLES","01130","LES NEYROLLES",,"46.1366758,5.63538185","46.1366758","5.63538185"
"01275","NEYRON","01700","NEYRON",,"45.82037525,4.93558115","45.82037525","4.93558115"
"01276","NIEVROZ","01120","NIEVROZ",,"45.8240928,5.061534399999999","45.8240928","5.061534399999999"
"01277","NIVOLLET MONTGRIFFON","01230","NIVOLLET MONTGRIFFON",,"46.000174200000004,5.4567426999999995","46.000174200000004","5.4567426999999995"
"01279","ONCIEU","01230","ONCIEU",,"45.96853185,5.471552900000001","45.96853185","5.471552900000001"
"01280","ORDONNAZ","01510","ORDONNAZ",,"45.8356791,5.5438943","45.8356791","5.5438943"
"01281","ORNEX","01210","ORNEX",,"46.2779235,6.0952984","46.2779235","6.0952984"
"01282","OUTRIAZ","01430","OUTRIAZ",,"46.0630506,5.55434335","46.0630506","5.55434335"
"01283","OYONNAX","01100","OYONNAX",,"46.259907600000005,5.65177685","46.259907600000005","5.65177685"
"01283","OYONNAX","01100","OYONNAX","BOUVENT","46.259907600000005,5.65177685","46.259907600000005","5.65177685"
"01283","OYONNAX","01100","OYONNAX","VEYZIAT","46.259907600000005,5.65177685","46.259907600000005","5.65177685"
"01284","OZAN","01190","OZAN",,"46.3863263,4.9191097500000005","46.3863263","4.9191097500000005"
"01285","PARCIEUX","01600","PARCIEUX",,"45.91965235,4.8299494","45.91965235","4.8299494"
"01286","PARVES ET NATTAGES","01300","PARVES ET NATTAGES","NATTAGES","45.7317617,5.7494840499999995","45.7317617","5.7494840499999995"
"01286","PARVES ET NATTAGES","01300","PARVES ET NATTAGES","PARVES","45.7317617,5.7494840499999995","45.7317617","5.7494840499999995"
"01288","PERON","01630","PERON",,"46.19330215,5.914077649999999","46.19330215","5.914077649999999"
"01289","PERONNAS","01960","PERONNAS",,"46.169334649999996,5.219549499999999","46.169334649999996","5.219549499999999"
"01290","PEROUGES","01800","PEROUGES",,"45.8788533,5.1791377999999995","45.8788533","5.1791377999999995"
"01291","PERREX","01540","PERREX",,"46.2462498,4.97181795","46.2462498","4.97181795"
"01293","PEYRIAT","01430","PEYRIAT",,"46.14861395,5.5060029","46.14861395","5.5060029"
"01294","PEYRIEU","01300","PEYRIEU",,"45.67398225,5.6829284","45.67398225","5.6829284"
"01295","PEYZIEUX SUR SAONE","01140","PEYZIEUX SUR SAONE",,"46.1227115,4.81916805","46.1227115","4.81916805"
"01296","PIRAJOUX","01270","PIRAJOUX",,"46.385957649999995,5.2702893","46.385957649999995","5.2702893"
"01297","PIZAY","01120","PIZAY",,"45.890608400000005,5.09009","45.890608400000005","5.09009"
"01298","PLAGNE","01130","PLAGNE",,"46.18891405,5.7179193","46.18891405","5.7179193"
"01299","LE PLANTAY","01330","LE PLANTAY",,"46.02358355,5.089105","46.02358355","5.089105"
"01301","POLLIAT","01310","POLLIAT",,"46.2503409,5.13549945","46.2503409","5.13549945"
"01302","POLLIEU","01350","POLLIEU",,"45.7952825,5.74628785","45.7952825","5.74628785"
"01303","PONCIN","01450","PONCIN",,"46.0915405,5.4129306","46.0915405","5.4129306"
"01304","PONT D AIN","01160","PONT D AIN",,"46.0556135,5.3491386","46.0556135","5.3491386"
"01305","PONT DE VAUX","01190","PONT DE VAUX",,"46.4414841,4.92647425","46.4414841","4.92647425"
"01306","PONT DE VEYLE","01290","PONT DE VEYLE",,"46.2647422,4.88179525","46.2647422","4.88179525"
"01307","PORT","01460","PORT",,"46.1535138,5.5809926999999995","46.1535138","5.5809926999999995"
"01308","POUGNY","01550","POUGNY",,"46.14573085,5.94924975","46.14573085","5.94924975"
"01309","POUILLAT","01250","POUILLAT",,"46.326315949999994,5.4242918","46.326315949999994","5.4242918"
"01310","PREMEYZEL","01300","PREMEYZEL",,"45.68270055,5.64233235","45.68270055","5.64233235"
"01311","PREMILLIEU","01110","PREMILLIEU",,"45.878464050000005,5.5657185","45.878464050000005","5.5657185"
"01313","PREVESSIN MOENS","01280","PREVESSIN MOENS",,"46.25935645,6.0722074","46.25935645","6.0722074"
"01313","PREVESSIN MOENS","01280","PREVESSIN MOENS","MOENS","46.25935645,6.0722074","46.25935645","6.0722074"
"01314","PRIAY","01160","PRIAY",,"46.01901995,5.28285155","46.01901995","5.28285155"
"01317","RAMASSE","01250","RAMASSE",,"46.1892898,5.35693045","46.1892898","5.35693045"
"01318","RANCE","01390","RANCE",,"45.9674149,4.8665204","45.9674149","4.8665204"
"01319","RELEVANT","01990","RELEVANT",,"46.0808292,4.93990705","46.0808292","4.93990705"
"01320","REPLONGES","01750","REPLONGES",,"46.3069944,4.8784572","46.3069944","4.8784572"
"01321","REVONNAS","01250","REVONNAS",,"46.16368825,5.3350907","46.16368825","5.3350907"
"01322","REYRIEUX","01600","REYRIEUX",,"45.9367844,4.8314357","45.9367844","4.8314357"
"01323","REYSSOUZE","01190","REYSSOUZE",,"46.42841835,4.9145401500000006","46.42841835","4.9145401500000006"
"01325","RIGNIEUX LE FRANC","01800","RIGNIEUX LE FRANC",,"45.9513278,5.16745835","45.9513278","5.16745835"
"01328","ROMANS","01400","ROMANS",,"46.12160725,5.021744","46.12160725","5.021744"
"01329","ROSSILLON","01510","ROSSILLON",,"45.835902700000005,5.598723100000001","45.835902700000005","5.598723100000001"
"01331","ST ALBAN","01450","ST ALBAN",,"46.096837300000004,5.45677615","46.096837300000004","5.45677615"
"01332","ST ANDRE DE BAGE","01380","ST ANDRE DE BAGE",,"46.29746975,4.9132159","46.29746975","4.9132159"
"01333","ST ANDRE DE CORCY","01390","ST ANDRE DE CORCY",,"45.9287415,4.95289595","45.9287415","4.95289595"
"01334","ST ANDRE D HUIRIAT","01290","ST ANDRE D HUIRIAT",,"46.21626305,4.9143967","46.21626305","4.9143967"
"01335","ST ANDRE LE BOUCHOUX","01240","ST ANDRE LE BOUCHOUX",,"46.11373405,5.07751805","46.11373405","5.07751805"
"01336","ST ANDRE SUR VIEUX JONC","01960","ST ANDRE SUR VIEUX JONC",,"46.14998115,5.1429849","46.14998115","5.1429849"
"01337","ST BENIGNE","01190","ST BENIGNE",,"46.4517316,4.95202055","46.4517316","4.95202055"
"01338","GROSLEE ST BENOIT","01300","GROSLEE ST BENOIT","GROSLEE","45.70106515,5.5822620999999994","45.70106515","5.5822620999999994"
"01338","GROSLEE ST BENOIT","01300","GROSLEE ST BENOIT","ST BENOIT","45.70106515,5.5822620999999994","45.70106515","5.5822620999999994"
"01339","ST BERNARD","01600","ST BERNARD",,"45.949966450000005,4.7419756500000005","45.949966450000005","4.7419756500000005"
"01342","STE CROIX","01120","STE CROIX",,"45.897818099999995,5.04767685","45.897818099999995","5.04767685"
"01343","ST CYR SUR MENTHON","01380","ST CYR SUR MENTHON",,"46.275134449999996,4.9669063","46.275134449999996","4.9669063"
"01344","ST DENIS LES BOURG","01000","ST DENIS LES BOURG",,"46.2096863,5.1824741","46.2096863","5.1824741"
"01345","ST DENIS EN BUGEY","01500","ST DENIS EN BUGEY",,"45.9497061,5.32597485","45.9497061","5.32597485"
"01346","ST DIDIER D AUSSIAT","01340","ST DIDIER D AUSSIAT",,"46.307483500000004,5.0535954","46.307483500000004","5.0535954"
"01347","ST DIDIER DE FORMANS","01600","ST DIDIER DE FORMANS",,"45.958690399999995,4.77670055","45.958690399999995","4.77670055"
"01348","ST DIDIER SUR CHALARONNE","01140","ST DIDIER SUR CHALARONNE",,"46.187668900000006,4.82295415","46.187668900000006","4.82295415"
"01349","ST ELOI","01800","ST ELOI",,"45.9342811,5.150668850000001","45.9342811","5.150668850000001"
"01350","ST ETIENNE DU BOIS","01370","ST ETIENNE DU BOIS",,"46.27554825,5.27927695","46.27554825","5.27927695"
"01351","ST ETIENNE SUR CHALARONNE","01140","ST ETIENNE SUR CHALARONNE",,"46.1451403,4.86936775","46.1451403","4.86936775"
"01352","ST ETIENNE SUR REYSSOUZE","01190","ST ETIENNE SUR REYSSOUZE",,"46.3997815,5.0030831","46.3997815","5.0030831"
"01353","STE EUPHEMIE","01600","STE EUPHEMIE",,"45.965090599999996,4.7927484","45.965090599999996","4.7927484"
"01354","ST GENIS POUILLY","01630","ST GENIS POUILLY",,"46.255646999999996,6.0367548","46.255646999999996","6.0367548"
"01355","ST GENIS SUR MENTHON","01380","ST GENIS SUR MENTHON",,"46.280972399999996,5.01613425","46.280972399999996","5.01613425"
"01356","ST GEORGES SUR RENON","01400","ST GEORGES SUR RENON",,"46.1033089,5.02859585","46.1033089","5.02859585"
"01357","ST GERMAIN DE JOUX","01130","ST GERMAIN DE JOUX",,"46.181186,5.7435367","46.181186","5.7435367"
"01358","ST GERMAIN LES PAROISSES","01300","ST GERMAIN LES PAROISSES",,"45.772969700000004,5.6190605","45.772969700000004","5.6190605"
"01359","ST GERMAIN SUR RENON","01240","ST GERMAIN SUR RENON",,"46.076385849999994,5.06255655","46.076385849999994","5.06255655"
"01360","ST JEAN DE GONVILLE","01630","ST JEAN DE GONVILLE",,"46.218447999999995,5.93947125","46.218447999999995","5.93947125"
"01361","ST JEAN DE NIOST","01800","ST JEAN DE NIOST",,"45.83840745,5.20664675","45.83840745","5.20664675"
"01362","ST JEAN DE THURIGNEUX","01390","ST JEAN DE THURIGNEUX",,"45.959722,4.89586645","45.959722","4.89586645"
"01363","ST JEAN LE VIEUX","01640","ST JEAN LE VIEUX",,"46.02798145,5.3799208499999995","46.02798145","5.3799208499999995"
"01364","ST JEAN SUR REYSSOUZE","01560","ST JEAN SUR REYSSOUZE",,"46.391208,5.05820175","46.391208","5.05820175"
"01365","ST JEAN SUR VEYLE","01290","ST JEAN SUR VEYLE",,"46.268661050000006,4.920260300000001","46.268661050000006","4.920260300000001"
"01366","STE JULIE","01150","STE JULIE",,"45.8802071,5.2837206000000005","45.8802071","5.2837206000000005"
"01367","ST JULIEN SUR REYSSOUZE","01560","ST JULIEN SUR REYSSOUZE",,"46.39769715,5.1061509","46.39769715","5.1061509"
"01368","ST JULIEN SUR VEYLE","01540","ST JULIEN SUR VEYLE",,"46.20722405,4.9558661","46.20722405","4.9558661"
"01369","ST JUST","01250","ST JUST",,"46.1947682,5.2849567","46.1947682","5.2849567"
"01370","ST LAURENT SUR SAONE","01750","ST LAURENT SUR SAONE",,"46.30530485,4.839537050000001","46.30530485","4.839537050000001"
"01371","ST MARCEL","01390","ST MARCEL",,"45.9484782,4.9862026","45.9484782","4.9862026"
"01372","ST MARTIN DE BAVEL","01510","ST MARTIN DE BAVEL",,"45.84673315,5.67790435","45.84673315","5.67790435"
"01373","ST MARTIN DU FRENE","01430","ST MARTIN DU FRENE",,"46.13452485,5.57108675","46.13452485","5.57108675"
"01374","ST MARTIN DU MONT","01160","ST MARTIN DU MONT",,"46.10625395,5.3299601","46.10625395","5.3299601"
"01375","ST MARTIN LE CHATEL","01310","ST MARTIN LE CHATEL",,"46.290338250000005,5.1205621","46.290338250000005","5.1205621"
"01376","ST MAURICE DE BEYNOST","01700","ST MAURICE DE BEYNOST",,"45.83246045,4.976324249999999","45.83246045","4.976324249999999"
"01378","ST MAURICE DE GOURDANS","01800","ST MAURICE DE GOURDANS",,"45.81898405,5.17199985","45.81898405","5.17199985"
"01379","ST MAURICE DE REMENS","01500","ST MAURICE DE REMENS",,"45.954241100000004,5.2705985","45.954241100000004","5.2705985"
"01380","ST NIZIER LE BOUCHOUX","01560","ST NIZIER LE BOUCHOUX",,"46.454905350000004,5.1715841000000005","46.454905350000004","5.1715841000000005"
"01381","ST NIZIER LE DESERT","01320","ST NIZIER LE DESERT",,"46.0518424,5.14705355","46.0518424","5.14705355"
"01382","STE OLIVE","01330","STE OLIVE",,"46.01468185,4.93490095","46.01468185","4.93490095"
"01383","ST PAUL DE VARAX","01240","ST PAUL DE VARAX",,"46.094893600000006,5.13086675","46.094893600000006","5.13086675"
"01384","ST RAMBERT EN BUGEY","01230","ST RAMBERT EN BUGEY",,"45.9530486,5.441777399999999","45.9530486","5.441777399999999"
"01385","ST REMY","01310","ST REMY",,"46.18570965,5.16460555","46.18570965","5.16460555"
"01386","ST SORLIN EN BUGEY","01150","ST SORLIN EN BUGEY",,"45.8863169,5.3690128","45.8863169","5.3690128"
"01387","ST SULPICE","01340","ST SULPICE",,"46.3214588,5.0405584","46.3214588","5.0405584"
"01388","ST TRIVIER DE COURTES","01560","ST TRIVIER DE COURTES",,"46.45801085,5.067176849999999","46.45801085","5.067176849999999"
"01389","ST TRIVIER SUR MOIGNANS","01990","ST TRIVIER SUR MOIGNANS",,"46.0632152,4.898429","46.0632152","4.898429"
"01390","ST VULBAS","01150","ST VULBAS",,"45.823350500000004,5.267026749999999","45.823350500000004","5.267026749999999"
"01391","SALAVRE","01270","SALAVRE",,"46.363031250000006,5.34567775","46.363031250000006","5.34567775"
"01392","SAMOGNAT","01580","SAMOGNAT",,"46.27321165,5.58264625","46.27321165","5.58264625"
"01393","SANDRANS","01400","SANDRANS",,"46.07089645,4.9823523000000005","46.07089645","4.9823523000000005"
"01396","SAULT BRENAZ","01150","SAULT BRENAZ",,"45.861156199999996,5.40070145","45.861156199999996","5.40070145"
"01397","SAUVERNY","01220","SAUVERNY",,"46.31325755,6.11015035","46.31325755","6.11015035"
"01398","SAVIGNEUX","01480","SAVIGNEUX",,"45.9946461,4.855893200000001","45.9946461","4.855893200000001"
"01399","SEGNY","01170","SEGNY",,"46.29440045,6.0731928","46.29440045","6.0731928"
"01400","SEILLONNAZ","01470","SEILLONNAZ",,"45.800636350000005,5.504028099999999","45.800636350000005","5.504028099999999"
"01401","SERGY","01630","SERGY",,"46.26148095,5.9871777","46.26148095","5.9871777"
"01402","SERMOYER","01190","SERMOYER",,"46.4987117,4.97330105","46.4987117","4.97330105"
"01403","SERRIERES DE BRIORD","01470","SERRIERES DE BRIORD",,"45.812858399999996,5.4423723","45.812858399999996","5.4423723"
"01404","SERRIERES SUR AIN","01450","SERRIERES SUR AIN",,"46.14897995,5.4471866","46.14897995","5.4471866"
"01405","SERVAS","01960","SERVAS",,"46.1366097,5.184504","46.1366097","5.184504"
"01406","SERVIGNAT","01560","SERVIGNAT",,"46.43538945,5.05874925","46.43538945","5.05874925"
"01407","SEYSSEL","01420","SEYSSEL",,"45.947709450000005,5.8256803","45.947709450000005","5.8256803"
"01408","SIMANDRE SUR SURAN","01250","SIMANDRE SUR SURAN",,"46.235025199999995,5.4213739499999996","46.235025199999995","5.4213739499999996"
"01410","SONTHONNAX LA MONTAGNE","01580","SONTHONNAX LA MONTAGNE",,"46.223531300000005,5.50150865","46.223531300000005","5.50150865"
"01410","SONTHONNAX LA MONTAGNE","01580","SONTHONNAX LA MONTAGNE","NAPT","46.223531300000005,5.50150865","46.223531300000005","5.50150865"
"01411","SOUCLIN","01150","SOUCLIN",,"45.88114485,5.43677265","45.88114485","5.43677265"
"01412","SULIGNAT","01400","SULIGNAT",,"46.17272715,4.96006","46.17272715","4.96006"
"01415","TALISSIEU","01510","TALISSIEU",,"45.8626642,5.719935850000001","45.8626642","5.719935850000001"
"01416","TENAY","01230","TENAY",,"45.922195650000006,5.5147082","45.922195650000006","5.5147082"
"01418","THIL","01120","THIL",,"45.818358950000004,5.01886195","45.818358950000004","5.01886195"
"01419","THOIRY","01710","THOIRY",,"46.244785300000004,5.96846135","46.244785300000004","5.96846135"
"01420","THOISSEY","01140","THOISSEY",,"46.169730099999995,4.7963192","46.169730099999995","4.7963192"
"01421","TORCIEU","01230","TORCIEU",,"45.91894135,5.40559605","45.91894135","5.40559605"
"01422","TOSSIAT","01250","TOSSIAT",,"46.1354934,5.3075805","46.1354934","5.3075805"
"01423","TOUSSIEUX","01600","TOUSSIEUX",,"45.9609836,4.8288645500000005","45.9609836","4.8288645500000005"
"01424","TRAMOYES","01390","TRAMOYES",,"45.87420675,4.96238355","45.87420675","4.96238355"
"01425","LA TRANCLIERE","01160","LA TRANCLIERE",,"46.091491250000004,5.2655743","46.091491250000004","5.2655743"
"01426","VAL REVERMONT","01370","VAL REVERMONT","CUISIAT","46.281604099999996,5.3536728","46.281604099999996","5.3536728"
"01426","VAL REVERMONT","01370","VAL REVERMONT","PRESSIAT","46.281604099999996,5.3536728","46.281604099999996","5.3536728"
"01426","VAL REVERMONT","01370","VAL REVERMONT","TREFFORT CUISIAT","46.281604099999996,5.3536728","46.281604099999996","5.3536728"
"01427","TREVOUX","01600","TREVOUX",,"45.93982665,4.771015200000001","45.93982665","4.771015200000001"
"01428","VALEINS","01140","VALEINS",,"46.11450815,4.8645932","46.11450815","4.8645932"
"01429","VANDEINS","01660","VANDEINS",,"46.215482449999996,5.0786477","46.215482449999996","5.0786477"
